match,date,venue,competition,season,competition_type,rugby_pass_url
racing_92_vs_toulouse,2019-02-17,paris_la_defense_arena,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/racing-92-vs-toulouse-at-paris-la-defense-arena-on-17022019/2018-2019/stats/
bordeaux_begles_vs_grenoble,2019-02-23,stade_chaban_delmas,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/bordeaux-begles-vs-grenoble-at-stade-chaban-delmas-on-23022019/2018-2019/stats/
perpignan_vs_agen,2019-02-23,stade_aime_giral,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/perpignan-vs-agen-at-stade-aime-giral-on-23022019/2018-2019/stats/
toulon_vs_pau,2019-02-23,stade_felix_mayol,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulon-vs-pau-at-stade-felix-mayol-on-23022019/2018-2019/stats/
toulouse_vs_montpellier,2019-02-23,stade_ernest_wallon,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulouse-vs-montpellier-at-stade-ernest-wallon-on-23022019/2018-2019/stats/
la_rochelle_vs_stade_francais,2019-02-23,stade_marcel_deflandre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/la-rochelle-vs-stade-francais-at-stade-marcel-deflandre-on-23022019/2018-2019/stats/
castres_vs_racing_92,2019-02-24,stade_pierre_fabre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/castres-vs-racing-92-at-stade-pierre-fabre-on-24022019/2018-2019/stats/
lyon_vs_clermont_auvergne,2019-02-24,matmut_stadium_de_gerland,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/lyon-vs-clermont-auvergne-at-matmut-stadium-de-gerland-on-24022019/2018-2019/stats/
racing_92_vs_la_rochelle,2019-03-02,paris_la_defense_arena,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/racing-92-vs-la-rochelle-at-paris-la-defense-arena-on-02032019/2018-2019/stats/
montpellier_vs_bordeaux_begles,2019-03-02,ggl_stadium,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/montpellier-vs-bordeaux-begles-at-ggl-stadium-on-02032019/2018-2019/stats/
pau_vs_agen,2019-03-02,stade_du_hameau,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/pau-vs-agen-at-stade-du-hameau-on-02032019/2018-2019/stats/
clermont_auvergne_vs_grenoble,2019-03-02,stade_marcel_michelin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/clermont-auvergne-vs-grenoble-at-stade-marcel-michelin-on-02032019/2018-2019/stats/
lyon_vs_castres,2019-03-02,matmut_stadium_de_gerland,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/lyon-vs-castres-at-matmut-stadium-de-gerland-on-02032019/2018-2019/stats/
perpignan_vs_toulon,2019-03-03,stade_aime_giral,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/perpignan-vs-toulon-at-stade-aime-giral-on-03032019/2018-2019/stats/
stade_francais_vs_toulouse,2019-03-03,stade_jean_bouin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/stade-francais-vs-toulouse-at-stade-jean-bouin-on-03032019/2018-2019/stats/
toulon_vs_montpellier,2019-03-16,stade_felix_mayol,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulon-vs-montpellier-at-stade-felix-mayol-on-16032019/2018-2019/stats/
grenoble_vs_racing_92,2019-03-16,stade_des_alpes,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/grenoble-vs-racing-92-at-stade-des-alpes-on-16032019/2018-2019/stats/
agen_vs_la_rochelle,2019-03-16,stade_armandie,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/agen-vs-la-rochelle-at-stade-armandie-on-16032019/2018-2019/stats/
castres_vs_perpignan,2019-03-16,stade_pierre_fabre,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/castres-vs-perpignan-at-stade-pierre-fabre-on-16032019/2018-2019/stats/
bordeaux_begles_vs_stade_francais,2019-03-16,stade_chaban_delmas,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/bordeaux-begles-vs-stade-francais-at-stade-chaban-delmas-on-16032019/2018-2019/stats/
clermont_auvergne_vs_pau,2019-03-17,stade_marcel_michelin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/clermont-auvergne-vs-pau-at-stade-marcel-michelin-on-17032019/2018-2019/stats/
toulouse_vs_lyon,2019-03-17,stade_ernest_wallon,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/toulouse-vs-lyon-at-stade-ernest-wallon-on-17032019/2018-2019/stats/
lyon_vs_toulon,2019-03-23,matmut_stadium_de_gerland,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/lyon-vs-toulon-at-matmut-stadium-de-gerland-on-23032019/2018-2019/stats/
stade_francais_vs_castres,2019-03-23,stade_jean_bouin,top_14,2018-2019,club,https://www.rugbypass.com/live/top-14/stade-francais-vs-castres-at-stade-jean-bouin-on-23032019/2018-2019/stats/
