match,date,venue,competition,season,competition_type,rugby_pass_url
tasman_vs_canterbury,2020-11-07,lansdowne_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/tasman-vs-canterbury-at-lansdowne-park-on-07112020/2020/stats/
manawatu_vs_taranaki,2020-11-08,tbc,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/manawatu-vs-taranaki-at-tbc-on-08112020/2020/stats/
waikato_vs_bay_of_plenty,2020-11-08,fmg_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/waikato-vs-bay-of-plenty-at-fmg-stadium-on-08112020/2020/stats/
hawkes_bay_vs_wellington,2020-11-08,mclean_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/hawkes-bay-vs-wellington-at-mclean-park-on-08112020/2020/stats/
counties_manukau_vs_southland,2020-11-13,navigation_homes_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/counties-manukau-vs-southland-at-navigation-homes-stadium-on-13112020/2020/stats/
northland_vs_waikato,2020-11-14,tbc,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/northland-vs-waikato-at-tbc-on-14112020/2020/stats/
wellington_vs_manawatu,2020-11-14,sky_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/wellington-vs-manawatu-at-sky-stadium-on-14112020/2020/stats/
otago_vs_tasman,2020-11-14,forsyth_barr_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/otago-vs-tasman-at-forsyth-barr-stadium-on-14112020/2020/stats/
bay_of_plenty_vs_north_harbour,2020-11-15,tauranga_domain,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/bay-of-plenty-vs-north-harbour-at-tauranga-domain-on-15112020/2020/stats/
taranaki_vs_hawkes_bay,2020-11-15,tet_stadium_and_events_centre,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/taranaki-vs-hawkes-bay-at-tet-stadium-and-events-centre-on-15112020/2020/stats/
canterbury_vs_auckland,2020-11-15,orangetheory_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/canterbury-vs-auckland-at-orangetheory-stadium-on-15112020/2020/stats/
otago_vs_northland,2020-11-20,forsyth_barr_stadium,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/otago-vs-northland-at-forsyth-barr-stadium-on-20112020/2020/stats/
auckland_vs_waikato,2020-11-21,eden_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/auckland-vs-waikato-at-eden-park-on-21112020/2020/stats/
hawkes_bay_vs_taranaki,2020-11-21,mclean_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/hawkes-bay-vs-taranaki-at-mclean-park-on-21112020/2020/stats/
tasman_vs_bay_of_plenty,2020-11-21,trafalgar_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/tasman-vs-bay-of-plenty-at-trafalgar-park-on-21112020/2020/stats/
hawkes_bay_vs_northland,2020-11-27,mclean_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/hawkes-bay-vs-northland-at-mclean-park-on-27112020/2020/stats/
auckland_vs_tasman,2020-11-28,eden_park,mitre_10_cup,2020,club,https://www.rugbypass.com/live/mitre-10-cup/auckland-vs-tasman-at-eden-park-on-28112020/2020/stats/
